Y	MOVE	MISSPRISM	CHASUBLE	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="MISSPRISM" role="actor" /><bml><locomotion sbm:follow="CHASUBLE" type="basic" manner="walk" proximity="50"/></bml></act>
Y	MOVE	JACK	BOOK	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><bml><sbm:reach sbm:action="pick-up" target="BOOK"/></bml></act>
N	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">The Army Lists of the last forty years are here. These delightful records should have been my constant study.</speech></bml></act>
Y	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">M. Generals . . . Mallam, Maxbohm, Magley, what ghastly names they have - Markby, Migsby, Mobbs, Moncrieff! Lieutenant 1840, Captain, Lieutenant-Colonel, Colonel, General 1869, Christian names, Ernest John.</speech></bml></act>
N	MOVE	JACK	CENTER	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><bml><locomotion target="CENTER" type="basic" manner="walk" /></bml></act>
Y	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">I always told you, Gwendolen, my name was Ernest, didn't I? Well, it is Ernest after all. I mean it naturally is Ernest.</speech></bml></act>
N	MOVE	JACK	BOOK	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><bml><sbm:reach sbm:action="put-down" target="BOOK" /></bml></act>
N	SPEAK	LADYBRACKNELL	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="LADYBRACKNELL" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">Yes, I remember now that the General was called Ernest, I knew I had some particular reason for disliking the name.</speech></bml></act>
N	SPEAK	GWENDOLEN	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="GWENDOLEN" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">Ernest! My own Ernest! I felt from the first that you could have no other name!</speech></bml></act>
N	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">Gwendolen, it is a terrible thing for a man to find out suddenly that all his life he has been speaking nothing but the truth. Can you forgive me?</speech></bml></act>
N	SPEAK	GWENDOLEN	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="GWENDOLEN" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">I can. For I feel that you are sure to change.</speech></bml></act>
N	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">My own one!</speech></bml></act>
Y	SPEAK	CHASUBLE	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="CHASUBLE" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">Laetitia!</speech></bml></act>
N	MOVE	CHASUBLE	MISSPRISM	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="CHASUBLE" role="actor" /><bml><gaze target="MISSPRISM" /></bml></act>
N	MOVE	CHASUBLE	MISSPRISM	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="CHASUBLE" role="actor" /><bml><locomotion sbm:follow="MISSPRISM" type="basic" manner="walk" proximity="50"/></bml></act>
N	SPEAK	MISSPRISM	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="MISSPRISM" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">Frederick! At last!</speech></bml></act>
N	SPEAK	ALGERNON	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="ALGERNON" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">Cecily!</speech></bml></act>
Y	SPEAK	ALGERNON	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="ALGERNON" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">At last!</speech></bml></act>
N	MOVE	ALGERNON	CECILY	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="ALGERNON" role="actor" /><bml><locomotion sbm:follow="CECILY" type="basic" manner="walk" proximity="50"/></bml></act>
N	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">Gwendolen!</speech></bml></act>
Y	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">At last!</speech></bml></act>
N	MOVE	JACK	GWENDOLEN	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><bml><locomotion sbm:follow="GWENDOLEN" type="basic" manner="walk" proximity="50"/></bml></act>
N	SPEAK	LADYBRACKNELL	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="LADYBRACKNELL" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">My nephew, you seem to be displaying signs of triviality.</speech></bml></act>
N	SPEAK	JACK	XXXXX	<?xml version="1.0" encoding="UTF-8" standalone="no" ?><act><participant id="JACK" role="actor" /><fml><turn start="take" end="give" /><affect type="neutral" target="addressee"></affect><culture type="neutral"></culture><personality type="neutral"></personality></fml><bml><speech id="sp1" ref="" type="application/ssml+xml">On the contrary, Aunt Augusta, I've now realised for the first time in my life the vital Importance of Being Earnest.</speech></bml></act>
